I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6,time_seconds
0.15787116,0.5757308,0.5569678,0.089242555,0.11813951,0.28435767,0.69047374,0.4669181,0.26994896,0.009978054,0.14456342,0.061219037,3.65
0.20326704,0.30975568,0.31781438,0.08627426,0.039844427,0.41290864,0.16227676,0.5543051,0.03635418,0.18177755,0.030205827,0.14795987,3.66
0.09771545,0.3785095,0.41209134,0.12343708,0.3053156,0.014768664,0.09271828,0.093867674,0.0892169,0.1952477,0.087136626,0.23783834,3.67
0.12022393,0.36648878,0.23494554,0.34492218,0.29353306,0.13935904,0.09514744,0.12500651,0.19776805,0.36241642,0.23463407,0.18358874,3.68
0.3495584,0.43272218,0.300511,0.28318045,0.1893838,0.10985597,0.049808655,0.094918475,0.15940852,0.29025224,0.027528452,0.31477004,3.69
0.3671624,0.3144419,0.12421537,0.29942405,0.276185,0.2558508,0.052728813,0.17948158,0.08444398,0.23131591,0.050093725,0.1691129,3.7
0.21880688,0.07275671,0.038076896,0.06867969,0.27741432,0.043972116,3.4471574e-05,0.13622765,0.11593658,0.24125117,0.08365901,0.07428494,3.71
0.19495046,0.004874456,0.13694806,0.11381,0.050694723,0.07148245,0.12609357,0.18805316,0.029961605,0.26930282,0.15092245,0.08168169,3.72
0.24696884,0.01295687,0.13825803,0.011382758,0.14930168,0.15267785,0.0030364445,0.06397288,0.030768657,0.23693505,0.25041038,0.17931317,3.73
0.13011247,0.078714855,0.20052724,0.07159698,0.08276586,0.030084016,0.07660597,0.13909872,0.25756842,0.06573288,0.1380161,0.13548893,3.74
0.0765889,0.10688823,0.037709214,0.18093051,0.076125294,0.011967151,0.095007755,0.20506398,0.11394651,0.23074588,0.08856732,0.029024012,3.75
0.098993085,0.11776411,0.40821293,0.23442774,0.09929767,0.37721443,0.121509016,0.08051962,0.09848673,0.035399895,0.017754965,0.03718991,3.76
0.20274001,0.33864373,0.3174969,0.23029001,0.1267297,0.20230618,0.1664829,0.08852099,0.22781406,0.02300247,0.001956521,0.17938522,3.77
0.39502627,0.35830736,0.07791413,0.011667754,0.2678951,0.39599347,0.092045106,0.084552184,0.07187262,0.17402239,0.22355255,0.2817092,3.78
0.33929896,0.291574,0.41110754,0.024208747,0.060078472,0.13808638,0.10730923,0.2154767,0.1002533,0.37505904,0.17058675,0.3588543,3.79
0.55697167,0.16167013,0.3734008,0.09216622,0.110689156,0.29713735,0.03126524,0.09892519,0.06040138,0.173631,0.07376846,0.44813406,3.8
0.39134812,0.014083309,0.37955916,0.012842914,0.09674908,0.026614446,0.0773246,0.2107234,0.058235582,0.14747627,0.10114352,0.2862374,3.81
0.39661738,0.0586887,0.1025731,0.03953668,0.23174594,0.11384196,0.022868501,0.13365006,0.1926269,0.005386823,0.15909472,0.075476475,3.82
0.11946485,0.05141016,0.19837528,0.053557042,0.022928635,0.048908513,0.22402339,0.14799787,0.031586945,0.16270837,0.12517504,0.19291654,3.83
0.20341045,0.07015204,0.025923382,0.072880216,0.10734575,0.11547293,0.034788072,0.13379858,0.08460602,0.19892527,0.27248248,0.20294833,3.84
0.10778134,0.1915705,0.22087865,0.009711333,0.19178613,0.19212556,0.1137405,0.26243198,0.17500988,0.25144243,0.26738173,0.13099216,3.85
0.08797681,0.19886167,0.20870249,0.06224066,0.14011098,0.14018302,0.12640135,0.036654577,0.0859125,0.14499423,0.21128815,0.2856494,3.86
0.013168613,0.2726255,0.080477156,0.38636342,0.2578557,0.11059308,0.095476195,0.1260126,0.15260623,0.14549391,0.37067962,0.17071594,3.87
0.037852034,0.027233021,0.23437762,0.064340495,0.189828,0.040851276,0.048675243,0.07682375,0.015584314,0.076267034,0.23011486,0.09159027,3.88
0.2916964,0.2553632,0.041327555,0.24620938,0.13816637,0.076315284,0.11310862,0.13284841,0.101581335,0.027243273,0.47326264,0.053436253,3.89
0.01921303,0.16625325,0.14196067,0.1173182,0.014302468,0.009625354,0.33883896,0.27799365,0.03174006,0.04149271,0.08241725,0.014345798,3.9
0.16500007,0.21425746,0.23308368,0.3075968,0.04281612,0.11637049,0.20206,0.16009218,0.091874786,0.14206941,0.023560159,0.08144965,3.91
0.31343624,0.095760696,0.24057399,0.36368737,0.0866308,0.120352454,0.36154333,0.33154508,0.016143518,0.40550223,0.11867443,0.06390974,3.92
0.33402804,0.1911172,0.43878978,0.29310638,0.12330008,0.068082124,0.34688812,0.26463717,0.01798262,0.10094865,0.15982674,0.2379854,3.93
0.22876666,0.17386878,0.09991684,0.012001349,0.4605427,0.050154854,0.25297764,0.2569433,0.1460504,0.26273075,0.1838568,0.14681196,3.94
0.0888051,0.16397676,0.12327912,0.065566204,0.28079695,0.34166422,0.187962,0.27772507,0.06288956,0.076541476,0.10289348,0.32283923,3.95
0.07753346,0.22707218,0.09951295,0.014015701,0.21106625,0.23781121,0.10690247,0.051156927,0.031962942,0.4171912,0.19177148,0.4133213,3.96
0.035360366,0.19405553,0.18771759,0.3857827,0.09971572,0.026410012,0.19040395,0.21922427,0.08482678,0.10028576,0.07473774,0.0018673888,3.97
0.091680124,0.0009536416,0.32564875,0.33000526,0.24546728,0.3369343,0.090267874,0.06658238,0.18439502,0.022157675,0.09168045,0.040024202,3.98
0.2181041,0.005166151,0.17194487,0.51917547,0.055284593,0.09100359,0.17100297,0.13875704,0.15058625,0.25724155,0.013903831,0.058516532,3.99
0.23850249,0.3075418,0.267471,0.029077617,0.29927167,0.27674648,0.15154056,0.11468094,0.028067857,0.18576582,0.11484913,0.10346116,4.0
0.022780523,0.2910781,0.123873815,0.20769005,0.25752825,0.4237485,0.14771444,0.07190686,0.110240415,0.20085777,0.19027226,0.13974877,4.01
0.05552238,0.3959252,0.10412298,0.074345075,0.27792704,0.16357367,0.238979,0.17219125,0.0665062,0.13684136,0.067246586,0.15743192,4.02
0.3057061,0.13453785,0.08455877,0.5589045,0.15527876,0.124464646,0.10546222,0.06109078,0.0830806,0.16886938,0.018946962,0.17604417,4.03
0.19833572,0.32649657,0.3729008,0.19659199,0.17626165,0.06762624,0.48467946,0.23670389,0.037348997,0.18656273,0.10376586,0.018900845,4.04
0.18030806,0.10854482,0.018022463,0.27437112,0.22719228,0.32910705,0.3399422,0.048591435,0.042557176,0.4117543,0.3646392,0.0014723579,4.05
0.118046835,0.23580578,0.034258854,0.26306996,0.11684036,0.21637952,0.3526387,0.068643324,0.049705043,0.17893483,0.16777252,0.07732617,4.06
0.16991818,0.1051531,0.14239235,0.47304437,0.22733182,0.23623332,0.53057957,0.04480477,0.110436335,0.3659176,0.019001834,0.08496984,4.07
0.1532393,0.017582005,0.42114642,0.48200867,0.26490596,0.017169354,0.8136052,0.118820265,0.18850416,0.104831375,0.086640395,0.13634887,4.08
0.17485312,0.04811218,0.17160545,0.3584269,0.6014954,0.38945338,0.4917083,0.11012626,0.031553686,0.087308,0.18288012,0.05477871,4.09
0.42986292,0.15698752,0.055116884,0.06352571,0.77064306,0.6177567,0.47522894,0.12728938,0.24218024,0.16615668,0.36686203,0.049077712,4.1
0.59833306,0.32400793,0.35593402,0.003173892,0.9084715,0.56689733,0.06871106,0.50079054,0.30780318,0.5528299,0.27736732,0.059460524,4.11
0.54285645,0.39177272,0.50087285,0.2008032,0.5692729,0.07230187,0.050462175,0.52834404,0.36025584,0.0022367318,0.28369334,0.2241874,4.12
0.6162606,0.08007544,0.16884094,0.12209858,0.47059354,0.22291125,0.028720472,0.46851695,0.43460503,0.3249146,0.032293346,0.15195036,4.13
0.6128868,0.26332366,0.30630377,0.1038198,0.41445863,0.03714035,0.22920038,0.46393275,0.8636296,0.57344234,0.2404877,0.18689142,4.14
0.3203904,0.14047983,0.47757983,0.0673363,0.17253572,0.065995924,0.32503518,0.7112427,0.4551683,0.26330933,0.17209162,0.30020145,4.15
0.8132634,0.75177824,0.575116,0.13842349,0.41420358,0.45868108,0.17541514,0.21228768,0.45912498,0.16217947,0.13067971,0.24754672,4.16
0.17451549,0.07084602,0.47787842,0.5586494,0.3509049,0.021733994,0.0077538816,0.37862742,0.58953774,0.40361512,0.019837053,0.06563343,4.17
0.10981129,0.035220083,0.31033635,0.24481781,0.36742565,0.044036165,0.17909321,0.16455843,0.40371516,0.6119346,0.34387913,0.0067575984,4.18
0.08001964,0.005916739,0.16700321,0.34666324,0.18307675,0.0012653646,0.084898636,0.13162199,0.038087964,0.48565593,0.27575055,0.32264173,4.19
0.14516075,0.19591032,0.4859566,0.6587496,0.15931277,0.010328419,0.51419055,0.010066375,0.30751193,0.3232263,0.024583932,0.14896223,4.2
0.22767833,0.16152059,0.15830128,0.011488318,0.17041273,0.23347093,0.47702897,0.28702697,0.02934585,0.5102404,0.30814737,0.14554404,4.21
0.35446492,0.21716537,0.14945485,0.2450137,0.09101198,0.04185321,0.64550096,0.2801963,0.30693233,0.02245358,0.09659128,0.3384012,4.22
0.14217477,0.41867468,0.15521678,0.040749893,0.2907962,0.20893826,0.251561,0.037420236,0.24024865,0.24108218,0.17247799,0.107034326,4.23
0.18662897,0.22814061,0.35599732,0.44379476,0.09044771,0.009512574,0.30741417,0.0070123733,0.19329771,0.168762,0.058607683,0.81240755,4.24
0.17814079,0.2190701,0.23031586,0.13980345,0.37254146,0.36280936,0.27872273,0.09527467,0.15073079,0.83871806,0.23098274,0.3974601,4.25
0.27848613,0.4281625,0.4880554,0.0028426843,0.29695702,0.4064316,0.007801192,0.24071155,0.08353349,0.26069674,0.24326788,0.15914029,4.26
0.322227,0.39019,0.10671046,0.07207623,0.18752086,0.296308,0.04611152,0.19470525,0.06425769,0.6222024,0.18098329,0.29073495,4.27
0.4260757,0.02169676,0.0006239326,0.115339264,0.17730299,0.41461903,0.1995451,0.054385096,0.27171528,0.058772996,0.1499832,0.11922698,4.28
0.30812794,0.076076314,0.047581673,0.026930198,0.27499828,0.16027679,0.097308494,0.36997518,0.17885837,0.5127033,0.41952306,0.29360908,4.29
0.001051449,0.06282688,0.23548262,0.18693091,0.06462527,0.29642412,0.3309532,0.1740285,0.035289068,0.36820412,0.43368542,0.16703923,4.3
0.10702911,0.22231632,0.2970737,0.43788084,0.039556134,0.19706216,0.062976085,0.15536958,0.19227278,0.13834082,0.20731139,0.27183935,4.31
0.36595815,0.631645,0.0020919756,0.42787266,0.25384304,0.5721715,0.4807617,0.4928407,0.25057113,0.31628203,0.2149652,0.3836341,4.32
0.2067086,0.3999405,0.07473539,0.21514823,0.21179163,0.7474694,0.51773757,0.40631968,0.03453371,0.046292085,0.10034844,0.5593236,4.33
0.15145154,0.12458726,0.07412886,0.042950038,0.3477095,0.5838223,0.2402601,0.35730007,0.2748111,0.36514354,0.25500575,0.004835125,4.34
0.0043979506,0.32601854,0.509866,0.4799731,0.70378065,0.1668824,0.22261612,0.14556906,0.40184093,0.029742353,0.050608754,0.21041101,4.35
0.33069822,0.0068645324,0.29968277,0.5706279,0.26659638,0.20974407,0.52974975,0.36899287,0.26732874,0.4109184,0.05556855,0.12259851,4.36
0.31170794,0.1412378,0.20044199,0.27482936,0.51901376,0.26570374,0.4231826,0.2506258,0.3672099,0.18437995,0.29785955,0.020929035,4.37
0.23804379,0.059835635,0.09118844,0.17780495,0.3921144,0.24953638,0.26845905,0.399252,0.07499105,0.0024120768,0.13156061,0.085981324,4.38
0.5122377,0.20617609,0.14393874,0.17129387,0.36874637,0.13415602,0.07755352,0.03152753,0.023829797,0.0019001605,0.33307415,0.12989184,4.39
0.16357592,0.013198884,0.0016756747,0.06168603,0.09378592,0.16019343,0.042906467,0.24272214,0.12934515,0.37682164,0.31908095,0.15069635,4.4
0.38715538,0.12647226,0.6076278,0.036906105,0.37170875,0.027676333,0.08153823,0.17441517,0.0338745,0.12846364,0.3812231,0.3055923,4.41
0.45121554,0.3903041,0.14349785,0.31083477,0.48914707,0.099594675,0.05718091,0.14838798,0.2768087,0.20557046,0.1082771,0.18946166,4.42
0.49843022,0.18191612,0.38615996,0.24582906,0.35709965,0.38440868,0.006200811,0.058208276,0.38955602,0.2559953,0.13484922,0.099966176,4.43
0.06635727,0.22006826,0.045857817,0.121273205,0.106707186,0.12270219,0.029256353,0.17648351,0.22660337,0.41965663,0.055198852,0.13804527,4.44
0.3734458,0.041770548,0.079469375,0.14273411,0.17797069,0.05825745,0.032874092,0.1511273,0.1293635,0.6107397,0.38395405,0.25361705,4.45
0.013642459,0.14214426,0.06472111,0.26144212,0.32559532,0.021808578,0.2865447,0.044387154,0.18763399,0.37335986,0.07866073,0.23952533,4.46
0.060489625,0.17469856,0.1347683,0.01507692,0.29039884,0.04782131,0.57174844,0.3256901,0.32621995,0.6181069,0.06960321,0.108680524,4.47
0.6083895,0.22365776,0.30547377,0.033979457,0.40194902,0.4602912,0.3247456,0.49819514,0.10761483,0.46991718,0.2037574,0.2915073,4.48
0.39769733,0.22385731,0.60967034,0.032527547,0.5664572,0.13859601,0.16647078,0.30121738,0.14511375,0.47215986,0.1703943,0.37818617,4.49
0.5116626,0.2333789,0.60916495,0.017053967,0.6429915,0.4842386,0.12651804,0.053249113,0.28787497,0.014131256,0.28611463,0.5410719,4.5
0.06400801,0.08836218,0.1529192,0.13833822,0.2047989,0.41340995,0.31041116,0.3837498,0.115698196,0.6636772,0.14714292,0.37049097,4.51
0.3188364,0.19787271,0.054263815,0.20346163,0.2823532,0.20049496,0.1409551,0.06104673,0.055632696,0.29515073,0.0665373,0.06107509,4.52
0.20081066,0.15834333,0.17573139,0.10646787,0.051831342,0.09076471,0.17993985,0.024275072,0.13267297,0.16921002,0.017821578,0.24487144,4.53
0.24166855,0.34058765,0.04827864,0.20300548,0.2849277,0.16466586,0.044804983,0.053651597,0.057532925,0.030170888,0.055518046,0.90165687,4.54
0.3454475,0.44274452,0.2301394,0.18882036,0.37976655,0.264336,0.21279489,0.14523546,0.34444034,0.3874262,0.6887428,0.56949186,4.55
0.23251599,0.15351868,0.19931193,0.17215963,0.37238097,0.092060715,0.09390256,0.07998577,0.15920691,0.29612148,0.5980809,0.4584477,4.56
0.50299495,0.30351788,0.06694908,0.2708174,0.6428469,0.26336977,0.101023085,0.15734513,0.32464254,0.05860923,0.40647742,0.070315525,4.57
0.3205539,0.3222827,0.15148005,0.2703432,0.030916713,0.15927449,0.01103027,0.16382347,0.013942427,0.02920112,0.20546944,0.27123517,4.58
0.16953065,0.5845746,0.07131988,0.41418582,0.24053887,0.018839575,0.055143084,0.2785785,0.14071634,0.25658137,0.56512153,0.34040138,4.59
0.06052122,0.4042413,0.25358608,0.15569998,0.13977735,0.08365393,0.3643549,0.49031636,0.036694936,0.056989,0.18161374,0.23688897,4.6
0.42109975,0.17386954,0.25359347,0.2871527,0.11901537,0.2233285,0.40594563,0.149963,0.087923214,0.23105699,0.1262584,0.070492186,4.61
0.5503313,0.010797417,0.013747352,0.12562087,0.46814775,0.039514653,0.66565484,0.30990773,0.1258309,0.06848404,0.06836162,0.11098641,4.62
0.21464726,0.15072553,0.36830476,0.35954913,0.49315223,0.14899027,0.52345246,0.2522865,0.16943078,0.25268033,0.306394,0.25547796,4.63
0.2651259,0.010598314,0.02030237,0.0041861427,0.37969312,0.13599354,0.44725528,0.24921103,0.21880071,0.2780892,0.12867528,0.041777562,4.64
0.13991852,0.048039097,0.28413904,0.023164587,0.32512316,0.31436372,0.27716383,0.20061615,0.04076914,0.24749655,0.08473993,0.20173146,4.65
0.18240139,0.16494188,0.09880514,0.045782655,0.07767936,0.19446893,0.19561997,0.043297675,0.18426816,0.12137578,0.18784347,0.3702037,4.66
0.26181594,0.39365834,0.0057605146,0.47478434,0.100659475,0.08225875,0.022290226,0.2238208,0.12077453,0.30927968,0.18192258,0.14136548,4.67
0.00072889903,0.06813541,0.07403265,0.21092798,0.022050807,0.07533015,0.042251907,0.015410426,0.29209056,0.007542345,0.022982957,0.28613967,4.68
0.029985216,0.07343074,0.28880855,0.40254042,0.04023206,0.1466567,0.2673286,0.15544495,0.031792767,0.26544634,0.0887214,0.14945672,4.69
0.032330435,0.1300453,0.019792305,0.013022645,0.18441391,0.10366441,0.1576037,0.036884174,0.0060232976,0.09239427,0.22559218,0.43882126,4.7
0.4436897,0.3643272,0.27982125,0.6085534,0.2880859,0.09447019,0.08591433,0.17692381,0.3584057,0.41090384,0.49327004,0.18733148,4.71
0.639808,0.7537857,0.50723416,0.024667287,0.28420722,0.29926318,0.33221835,0.69593954,0.11773466,0.45541996,0.090116784,0.20309739,4.72
0.22227953,0.32135886,0.17241235,0.9419428,0.027135003,0.51026064,0.2813095,0.031883437,0.23807389,0.7278365,0.38008744,0.22798185,4.73
0.31663835,0.1700807,0.22951065,0.7621774,0.068519324,0.22703192,0.26132578,0.25252417,0.14742932,0.43879956,0.32576677,0.46423492,4.74
0.62581587,0.49568945,0.107194096,0.6808773,0.16978848,0.207946,0.59074163,0.09104075,0.25390956,0.75146246,0.26241958,0.27547008,4.75
0.39442977,0.4009937,0.19193403,0.51194817,0.4557009,0.21634687,0.75997484,0.015093714,0.109970905,0.1460241,0.47861454,0.13599633,4.76
0.1656855,0.21316133,0.49689034,0.22051744,0.3405189,0.16092534,0.66917485,0.06159232,0.105342634,0.073860765,0.22770554,0.03879777,4.77
0.018974038,0.024785189,0.15140334,0.0935312,0.55663854,0.94548696,0.31243575,0.032845516,0.27058294,0.4884027,0.47487196,0.07576285,4.78
0.11732963,0.1656937,0.14920267,0.37070453,0.4248143,0.8771087,0.0045878985,0.08982548,0.15815271,0.5724587,0.20214602,0.27339154,4.79
0.0279716,0.20004654,0.20178418,0.48774776,0.14514552,0.36388016,0.44701782,0.19766907,0.10522911,0.08939383,0.09493916,0.5504987,4.8
0.3867755,0.11133038,0.13610451,0.002728112,0.60756534,0.2668148,0.121901006,0.32343975,0.01659655,0.06431898,0.4803164,0.01514203,4.81
0.73761857,0.41091225,0.061132055,0.2112025,0.43184868,0.22345588,0.14483573,0.4999495,0.41818783,0.4976618,0.123484656,0.21776035,4.82
0.80503243,0.6751928,0.023935774,0.17898709,0.53911096,0.47007316,0.5625501,0.96479654,0.48951924,0.141206,0.034347754,0.24317876,4.83
0.9873264,0.98839754,0.78409845,0.5501612,0.15036121,0.5594816,0.40491414,0.6477466,0.9999989,0.33048362,0.062656455,0.30782774,4.84
0.17874087,0.5794917,0.82670254,0.006573116,0.13990994,0.13588406,0.11529783,0.5732174,0.8369863,0.09205667,0.055274293,0.0841459,4.85
0.16809265,0.6776767,0.3951114,0.19869882,0.5769578,0.35328075,0.1661174,0.47979584,0.5423845,0.7241431,0.015662288,0.28506985,4.86
0.2389906,0.33945343,0.63683224,0.24783003,0.5668766,0.06591953,0.090218596,0.17658532,0.17020029,0.5225959,0.1130937,0.13636214,4.87
0.49741277,0.39467904,0.5597416,0.45179003,0.2511165,0.14573717,0.29518205,0.07147157,0.26202545,0.5833322,0.18926948,0.0073845326,4.88
0.3710644,0.17081596,0.29176983,0.50305414,0.012336862,0.3359561,0.1495389,0.304984,0.25321537,0.39746457,0.4676308,0.12893125,4.89
0.17263716,0.10158267,0.3207585,0.27394736,0.29292092,0.27910283,0.4452917,0.17142425,0.41041768,0.67126304,0.23178963,0.20269287,4.9
0.012890055,0.1032516,0.2500073,0.4577939,0.10197461,0.08118727,0.46343026,0.01315386,0.019998979,0.61940795,0.21671078,0.37415686,4.91
0.033858158,0.00931916,0.43614143,0.6649703,0.12155427,0.30406764,0.66230726,0.3189737,0.07052078,0.46227583,0.28946593,0.58063847,4.92
0.03974595,0.07163958,0.06948053,0.007865583,0.23863949,0.2186289,0.31410694,0.21109757,0.26073402,0.45756146,0.41049108,0.2397138,4.93
0.07806362,0.095956445,0.07381154,0.016363865,0.2726213,0.09679381,0.09501869,0.14672093,0.063490786,0.30301717,0.4654054,0.10009918,4.94
0.38674775,0.0327945,0.19569416,0.24888593,0.08929544,0.18831667,0.1405749,0.005734704,0.07482079,0.41053802,0.23278713,0.16704254,4.95
0.2864637,0.33776936,0.36521804,0.08184412,0.08042046,0.4303644,0.025961196,0.1413012,0.36254752,0.016074447,0.05165952,0.24275,4.96
0.47564197,0.12539394,0.41594282,0.16237192,0.24395591,0.38320616,0.18031776,0.22495572,0.082431,0.48718366,0.22541727,0.34827507,4.97
0.40570685,0.08568546,0.06587106,0.01597298,0.32498842,0.048918154,0.021229679,0.08162229,0.0056163934,0.31425664,0.17169376,0.10704669,4.98
0.12698932,0.21250294,0.041570548,0.083527334,0.1008369,0.2604863,0.23766139,0.38745886,0.052298866,0.60751396,0.2393762,0.20467354,4.99
0.696411,0.0239574,0.22922155,0.10950218,0.27914453,0.047706734,0.010199135,0.05240417,0.068866424,0.190392,0.10044861,0.2008209,5.0
0.1816369,0.09882278,0.2757229,0.22821331,0.05142635,0.08537753,0.12624747,0.011124243,0.2606169,0.20378543,0.25619477,0.2154379,5.01
0.02529438,0.09767007,0.28402075,0.07921456,0.06938284,0.31946284,0.4288475,0.2616626,0.10966286,0.038408864,0.075181015,0.2559789,5.02
0.24842355,0.041228306,0.64354444,0.17849486,0.4068698,0.16847773,0.7204092,0.14461777,0.105655156,0.02183986,0.262322,0.090208285,5.03
0.041947372,0.12944277,0.039027594,0.53985655,0.20233195,0.24097466,0.5670242,0.48929486,0.11871208,0.3144686,0.26245284,0.09158863,5.04
0.41139117,0.4684999,0.329967,0.2827749,0.5947848,0.24749564,0.38511598,0.12171482,0.031184925,0.03836895,0.10562049,0.2292665,5.05
0.2718324,0.20330538,0.2696046,0.14313449,0.334829,0.20850201,0.40887907,0.28088206,0.11112094,0.30320677,0.18245046,0.4629886,5.06
0.46439227,0.326332,0.37583664,0.18036446,0.5282163,0.05834537,0.17316987,0.24795787,0.37607902,0.5170969,0.20060396,0.56406724,5.07
0.6994846,0.3972909,0.26410115,0.22834995,0.3838338,0.33610544,0.2056808,0.45461288,0.22605297,0.015536334,0.05018567,0.5465278,5.08
0.6529371,0.3212842,0.38204896,0.2760385,0.32147914,0.06281604,0.39505526,0.51314145,0.33784032,0.26719552,0.41474122,0.13067275,5.09
0.42772627,0.053251125,0.056513693,0.3637038,0.17885274,0.3018861,0.28613222,0.3386487,0.2591098,0.28332147,0.07373935,0.01966898,5.1
0.7004563,0.13438484,0.29205495,0.04883537,0.4885827,0.37044525,0.044254288,0.16434164,0.11795102,0.0246129,0.16704339,0.22331007,5.11
0.39557225,0.41553178,0.0038762963,0.14189059,0.278714,0.38402772,0.016420078,0.28067315,0.19573925,0.29094565,0.2509844,0.21706454,5.12
0.41834322,0.5357642,0.48743567,0.29016104,0.059289597,0.5636728,0.077272065,0.25844365,0.121201135,0.27503508,0.024756601,0.14545932,5.13
0.03887841,0.20560688,0.16977943,0.14845742,0.17039303,0.008580539,0.0345797,0.17030206,0.18035895,0.26603878,0.010860734,0.27810034,5.14
0.005613021,0.06328471,0.29028207,0.20728035,0.005503509,0.14462198,0.2524574,0.13391896,0.15752353,0.09103137,0.013695393,0.20533885,5.15
0.11592021,0.15788329,0.5842491,0.3275585,0.030729473,0.6704277,0.39085943,0.27006555,0.29560906,0.20910004,0.031791706,0.0049336264,5.16
0.041498356,0.050156277,0.3561606,0.4129435,0.25360978,0.003347287,0.357174,0.37592083,0.19862747,0.025663031,0.3789714,0.17974989,5.17
0.5447382,0.37122774,0.30303773,0.016827147,0.6923453,0.1042171,0.030020002,0.16756068,0.10613533,0.16548091,0.25905663,0.43230987,5.18
0.47212553,0.51469713,0.91789985,0.0383184,0.50139815,0.13221492,0.19938613,0.36047783,0.07147634,0.5225999,0.2091862,0.6212866,5.19
0.8572901,0.23082142,0.33832988,0.12763438,0.36746752,0.24009144,0.010094347,0.18071437,0.070498385,0.21247898,0.24233943,0.61928225,5.2
0.33777177,0.024422131,0.08796643,0.046267677,0.112560704,0.1770024,0.06733491,0.4494891,0.001013275,0.36894163,0.29188222,0.20578603,5.21
0.321864,0.24936853,0.11135546,0.2856254,0.028066901,0.023555022,0.026447194,0.22974867,0.12294143,0.05565868,0.09752141,0.41845062,5.22
0.037630703,0.19093385,0.13421346,0.2852054,0.16945557,0.13066508,0.3245094,0.1837513,0.0074076233,0.05413407,0.23826814,0.1622414,5.23
0.15338232,0.12706703,0.26655287,0.24962479,0.46855715,0.16105704,0.26298267,0.04061071,0.09965429,0.33865064,0.473438,0.37468135,5.24
0.22359331,0.19016048,0.051161405,0.1387982,0.57285,0.36261413,0.22649379,0.026999263,0.24475825,0.31603548,0.48876318,0.2845084,5.25
0.1921856,0.08145902,0.18786518,0.132067,0.16940904,0.17997198,0.029628405,0.09814936,0.21305445,0.30827588,0.18855442,0.28168952,5.26
0.29560518,0.21353218,0.013789892,0.3093604,0.27968964,0.08013025,0.06562642,0.25090456,0.05734145,0.21798865,0.4713723,0.10868689,5.27
0.018299514,0.1644946,0.036080677,0.16181615,0.03226047,0.31910956,0.11177091,0.0034864668,0.18366832,0.070882566,0.05860079,0.02707587,5.28
0.23752828,0.2169111,0.00785853,0.30881318,0.040543713,0.35248482,0.2383925,0.43754244,0.0044898516,0.11264779,0.144947,0.19655237,5.29
0.25152123,0.19256908,0.12980458,0.3542144,0.024645487,0.09423791,0.6144048,0.5748097,0.084026076,0.00976103,0.03595911,0.10849547,5.3
0.12131191,0.14721419,0.13942866,0.33455634,0.2131661,0.16609062,0.7120626,0.31232867,0.060768157,0.08067656,0.058596555,0.22758445,5.31
0.06716163,0.0622512,0.095627084,0.21775045,0.14633028,0.06125261,0.5278829,0.39834243,0.12540042,0.17137405,0.11140266,0.16416265,5.32
0.035388116,0.03203132,0.33558518,0.008251243,0.2732902,0.012825079,0.33768192,0.17797,0.018533507,0.18499476,0.31614852,0.08845597,5.33
0.18712111,0.08732977,0.034607247,0.2861499,0.1984018,0.13828829,0.27370435,0.1160922,0.23778717,0.077071615,0.10908581,0.2404732,5.34
0.14868906,0.35649732,0.40122116,0.05551314,0.021266477,0.260079,0.19386296,0.48172313,0.18068774,0.040455505,0.28045806,0.39863896,5.35
0.38210085,0.27766857,0.1375909,0.07695887,0.003952164,0.25247633,0.10087416,0.12762347,0.24139246,0.52471524,0.027615082,0.06517644,5.36
0.006381024,0.20535193,0.53266406,0.5195101,0.039063968,0.04089304,0.23338264,0.040084463,0.0022137729,0.18812835,0.16607589,0.21907005,5.37
0.11068097,0.077188365,0.5057692,0.10510659,0.023154361,0.099406675,0.23123756,0.26113674,0.07220874,0.100631595,0.2522752,0.383558,5.38
0.3346174,0.123678714,0.2528033,0.4282395,0.37636837,0.055004254,0.08737268,0.30280012,0.3516953,0.46906167,0.47208658,0.15819107,5.39
0.19704299,0.35407236,0.3725863,0.057896484,0.30252936,0.39647827,0.10128207,0.37455294,0.09110849,0.1768395,0.25203347,0.3244774,5.4
0.10800327,0.27588165,0.077093594,0.28584093,0.07644203,0.33371526,0.15369037,0.19268861,0.04415129,0.32601056,0.4080298,0.17154437,5.41
0.07678834,0.2655521,0.12449443,0.2938983,0.16566543,0.19162512,0.016153364,0.19310535,0.201083,0.22859529,0.064296015,0.162442,5.42
0.21839927,0.49986324,0.38797817,0.6644078,0.23522198,0.057796057,0.0060369163,0.022079624,0.16023378,0.7625813,0.09220692,0.32610995,5.43
0.40136123,0.19126673,0.29803827,0.6486675,0.38733605,0.10310426,0.27522752,0.21614686,0.106278785,0.10293433,0.48629016,0.13253446,5.44
0.19276787,0.4650935,0.16912226,0.6357714,0.32101616,0.1135288,0.20705903,0.09530739,0.07128747,0.2993919,0.15397689,0.1216987,5.45
0.097997464,0.21485381,0.22537586,0.34596103,0.54424256,0.20228319,0.29185125,0.063066356,0.26300552,0.57750857,0.007089665,0.2154851,5.46
0.32604986,0.061571907,0.22480929,0.19037054,0.44620523,0.3990981,0.04878987,0.3292172,0.14364697,0.14088978,0.16928911,0.35404593,5.47
